midx,problem,graphID,#nodes,depth,prfV,bubble_nids
19094,4,2046,416,20,"[136, 153, 198, 215, 283, 306, 365, 388]",[]
14648,31,1814,264,10,"[213, 221]",[]
23380,48,1131,414,25,[],[]
6586,17,1342,180,16,"[46, 52, 165, 171]",[]
24505,5,217,198,18,[],[]
51132,98,981,205,17,[],[]
22255,45,603,125,12,"[105, 113]",[]
18092,38,1671,178,13,"[164, 170]",[]
43199,83,842,372,19,"[358, 364]",[]
41054,8,591,243,13,"[201, 209, 226, 234]",[118]
21164,43,328,92,11,[],[]
38555,75,63,130,10,[],[]
39428,77,1534,194,13,[],[]
13244,29,362,173,14,"[153, 159]",[]
13920,30,1191,100,12,[],[]
49528,95,666,142,9,[],[]
46808,90,170,154,12,"[136, 144]",[]
39099,76,537,323,16,"[273, 284, 295]",[63]
29668,59,493,302,17,"[288, 294]",[]
2320,102,573,315,13,"[233, 241, 270, 278, 295, 303]","[97, 155]"
13804,3,3221,126,14,[],[]
31731,62,538,134,12,"[109, 117]",[]
43426,84,283,146,9,"[122, 129, 136]",[]
29709,59,710,295,19,[],[]
7664,19,257,190,12,"[163, 169]",[]
28672,57,3252,113,12,"[99, 105]",[]
34162,67,345,104,10,[],[]
42681,82,898,108,11,"[94, 100]",[]
39126,76,614,309,13,"[283, 290, 297]",[67]
32046,63,1957,311,15,"[253, 263, 286, 298]",[]
43567,84,3831,135,11,"[119, 127]",[]
4931,13,835,118,12,[],[]
9809,22,766,168,11,"[154, 160]",[]
15941,34,1381,119,14,[],[]
44851,87,285,101,15,"[87, 93]",[]
9747,22,635,194,15,"[161, 171]",[67]
10797,24,470,174,12,"[138, 149, 160]",[]
34001,67,1991,166,13,[],[]
12526,28,1574,201,12,"[136, 147, 172, 185]",[]
34799,69,1052,275,10,[],[]
21456,44,1255,2947,19,"[72, 80]",[]
51097,98,828,97,11,[],[]
47763,92,1233,280,13,"[264, 272]",[]
27664,55,508,214,10,"[198, 206]",[]
51152,99,1065,230,12,"[168, 177, 186, 195, 204]",[]
6148,16,205,71,11,"[55, 63]",[]
41832,81,1427,265,15,"[207, 217, 238, 248]",[]
36996,72,236,270,12,"[120, 127, 134]",[]
33885,67,1522,120,11,[],[]
19439,40,1552,164,13,"[150, 156]",[]
49794,96,185,332,16,"[53, 59, 223, 229, 270, 276, 289, 295, 308, 314]",[]
36894,72,182,646,16,[],[]
6489,17,1075,208,13,[],[]
30138,6,3609,170,16,[],[]
7993,2,1164,585,13,"[177, 186, 195, 312, 318, 417, 425]",[]
10327,23,845,122,13,"[106, 114]",[]
13560,3,1939,88,10,[],[]
11679,26,489,123,13,[],[]
32552,64,2741,782,17,"[401, 442, 483, 524, 565, 606, 647, 688]",[252]
50890,98,2393,108,12,[],[]
49650,96,1007,335,13,"[81, 89, 152, 160, 188, 196, 238, 246, 288, 296, 316, 322]",[]
11598,26,325,117,15,[],[]
51348,99,2040,253,10,"[179, 185, 198, 204, 217, 223, 236, 242]",[]
44087,85,396,200,18,[],[]
7709,19,282,198,14,[],[]
6905,17,890,131,13,[],[]
40757,8,1101,349,13,"[293, 301, 332, 340]",[58]
47536,91,78,115,10,"[103, 109]",[]
38326,75,194,149,11,[],[]
14961,32,1370,208,18,[],[]
6091,16,1339,47,9,[],[]
32203,63,73,229,14,[],[]
10886,24,880,165,12,"[127, 138, 149]",[]
5506,15,1268,144,14,"[130, 136]",[]
45163,87,943,95,14,"[83, 89]",[]
34715,68,882,183,14,"[140, 148, 156, 164]",[]
15913,34,120,148,13,"[46, 57, 68, 98, 107, 116]",[]
40092,78,569,255,20,[],[140]
45873,89,1692,133,9,[],[]
38777,76,113,246,13,"[220, 227, 234]",[]
43684,84,813,115,13,[],[37]
5512,15,1302,251,15,"[237, 243]",[]
43028,83,4356,376,11,"[362, 368]",[]
11,1,1042,156,11,"[83, 91]",[]
12554,28,1722,202,15,"[133, 142, 181, 190]",[]
25177,50,2548,96,13,[],[]
14351,30,46,90,12,"[76, 82]",[]
39959,78,1760,190,25,[],[]
24711,5,735,190,16,[],[]
8790,20,635,265,15,"[168, 176, 203, 211, 242, 250]",[63]
45682,88,98,159,15,"[61, 71, 119, 131]",[]
388,1,518,175,11,"[127, 135, 154, 164]",[]
47573,91,833,85,12,"[71, 77]",[]
38245,74,991,213,13,"[171, 177, 190, 196]",[]
20466,42,1419,125,12,[],[]
29474,59,1570,273,19,[],[]
44684,86,979,179,19,"[165, 171]",[]
4808,13,365,146,11,"[56, 64, 124, 132]",[]
27228,54,736,122,11,"[110, 116]",[]
23056,47,3012,73,13,[],[]
30840,61,1158,161,11,"[69, 80]",[]
18169,38,28,256,12,"[111, 125]",[]
40287,79,149,102,9,[],[]
41871,81,1542,449,12,"[194, 224, 254, 284, 314, 344]",[]
6211,16,354,70,10,"[50, 56]",[]
5640,15,1928,211,14,"[175, 193]",[]
7011,18,1290,469,13,[],[]
29237,58,801,225,17,[],[]
49718,96,118,721,20,"[56, 66, 119, 129, 150, 160, 195, 218, 265, 288, 374, 382, 502, 512, 541, 554, 643, 651, 678, 691]",[]
42710,83,1073,304,10,"[292, 298]",[]
38508,75,55,158,12,[],[]
8346,2,823,248,14,"[155, 161, 176, 184, 226, 236]",[]
29523,59,1739,291,20,[],[]
38448,75,39,332,13,"[308, 315, 322]",[]
48296,93,1472,189,9,[],[]
46931,90,2197,138,12,"[118, 128]",[]
3165,104,1494,333,20,[],[]
12560,28,1745,203,13,"[125, 138, 174, 187]",[]
35461,7,138,180,12,"[146, 152, 165, 171]",[]
35078,69,424,534,16,"[281, 291, 513, 523]",[]
29100,58,51,243,21,[],[]
21095,43,1796,178,13,"[120, 129, 138]",[]
32855,65,1188,147,13,[],[]
13659,3,2396,139,13,[],[]
5317,14,606,240,11,[],[]
45518,88,412,72,11,[],[]
29978,6,2262,180,13,[],[]
47768,92,1248,366,18,"[340, 348]",[]
46447,9,228,262,11,"[238, 246]",[]
7751,19,3028,170,11,[],[]
4900,13,713,157,13,"[107, 115, 140, 148]",[]
17470,37,1481,163,15,"[129, 137]",[]
18623,39,2048,369,11,"[317, 323, 336, 342, 355, 361]",[]
24489,5,182,226,16,[],[]
37089,72,2819,201,15,"[165, 176, 187]",[]
46337,9,1409,421,16,"[236, 248, 274, 286, 354, 366, 392, 404]",[109]
29883,6,1564,199,17,"[181, 189]",[]
1886,101,788,219,17,[],[]
11804,26,77,79,11,[],[]
31142,61,600,121,10,"[93, 101]",[]
5167,14,1514,200,12,"[168, 175, 182]",[]
27655,55,477,319,15,"[301, 309]",[]
3564,11,193,229,14,"[123, 129, 214, 220]",[]
36359,71,1481,227,12,[],[]
4564,13,1340,197,12,"[152, 160, 178, 186]",[]
27052,54,1796,89,11,[],[]
36248,70,95,186,15,"[172, 178]",[]
39698,77,894,196,13,[],[]
16052,34,212,153,13,"[54, 63, 72, 102, 113, 124]",[]
6371,16,740,80,10,[],[]
310,1,2229,130,11,[],[]
18632,39,208,373,11,"[307, 317, 336, 344, 359, 365]",[]
3674,11,407,621,15,"[80, 86, 105, 113, 136, 146, 173, 185, 216, 230, 263, 277, 312, 328, 365, 381, 418, 434, 471, 487, 524, 540, 576, 592]",[]
39185,76,789,234,15,"[208, 215, 222]",[]
27471,55,1530,275,16,"[220, 230, 256, 264]",[]
36776,72,1049,760,16,"[156, 162, 211, 219, 288, 294, 378, 385, 392, 463, 472, 481, 533, 541, 625, 634, 643, 706, 717, 728]",[]
12014,27,1461,331,16,"[150, 157, 164, 208, 214, 264, 273, 282, 291, 300]",[]
15090,32,1896,356,13,"[331, 341]",[]
31588,62,266,63,9,[],[]
24642,5,596,178,16,[],[]
26140,52,4708,194,9,"[144, 152, 171, 181]",[]
33626,66,316,60,9,[],[]
711,10,1874,167,13,"[155, 161]",[]
6540,17,1228,213,16,"[55, 61, 198, 204]",[]
36077,70,477,163,16,"[149, 155]",[]
9831,22,824,171,12,"[152, 158]",[]
29896,6,1789,377,18,"[234, 278, 362, 368]",[]
26667,53,554,160,11,[],[]
15280,32,434,319,13,"[291, 301]",[]
37166,72,475,204,16,"[166, 177, 188]",[]
40713,79,911,144,15,"[120, 128]",[]
48365,93,1830,129,9,[],[]
21676,44,569,121,10,[],[]
24135,49,486,160,16,[],[]
8224,2,508,462,15,"[350, 361, 372, 435, 445]",[]
50841,98,213,233,13,"[121, 129, 167, 175, 202, 210]",[]
11576,26,265,94,11,[],[]
5828,15,367,286,15,"[272, 278]",[]
39078,76,438,301,14,"[269, 276, 283]",[74]
28934,58,1270,175,14,[],[]
13271,29,470,194,11,"[176, 184]",[]
16170,34,2823,102,12,[],[]
42729,83,1186,364,11,"[352, 358]",[]
37134,72,357,578,22,[],[]
36543,71,2310,218,16,[],[]
35510,7,283,130,13,[],[]
43522,84,3514,171,13,"[127, 135, 152, 160]",[49]
35407,7,1197,176,14,[],[]
36674,71,565,264,16,[],[]
31665,62,3283,95,12,"[57, 65]",[]
11647,26,427,77,13,"[54, 61]",[]
42090,81,434,261,14,"[209, 219, 240, 250]",[]
12806,28,621,116,12,"[59, 70, 93, 104]",[]
13377,29,925,182,13,"[166, 174]",[]
50945,98,2713,287,15,"[192, 200, 217, 225]",[]
5752,15,2292,161,13,[],[]
26152,52,4813,220,11,"[92, 99, 119, 131]",[]
36302,71,1148,300,16,[],[]
22146,45,2830,118,12,"[103, 109]",[]
8675,20,393,119,12,"[105, 111]",[]
6750,17,448,365,14,[],[]
8500,20,1190,138,12,[],[]
38779,76,1134,304,15,"[278, 285, 292]",[]
42316,82,1600,164,12,"[129, 135, 149, 155]",[]
8795,20,640,162,11,"[141, 149]",[]
49721,96,1189,289,12,"[135, 143, 171, 179, 203, 213, 233, 241, 265, 275]",[]
32606,64,3058,782,16,"[428, 466, 504, 542, 580, 618, 656, 694]",[272]
2260,102,391,333,13,"[234, 242, 277, 285, 303, 311]","[92, 153]"
50887,98,2383,209,14,"[92, 100, 135, 143, 191, 199]",[]
10182,23,451,77,10,[],[]
2136,102,1366,293,13,[],"[102, 163]"
1932,101,865,235,20,[],[]
39778,78,1127,291,27,[],[]
30824,61,1114,105,12,[],[]
9301,21,55,192,13,"[148, 156, 173, 181]",[]
45884,89,1725,272,12,"[254, 260]",[]
14126,30,2300,185,37,"[171, 177]",[]
5789,15,275,292,17,"[278, 284]",[]
50062,96,830,325,14,"[69, 75, 106, 112, 194, 200, 276, 282, 300, 306]",[]
6824,17,691,244,15,[],[]
34696,68,847,146,14,[],[]
10095,23,250,189,14,"[103, 111, 167, 175]",[]
19721,40,2949,205,15,"[188, 194]",[]
43568,84,3866,172,11,"[146, 153, 160]",[]
33583,66,24,262,12,[],[]
45607,88,79,185,15,"[100, 108, 155, 163]",[]
38979,76,184,240,10,"[203, 210, 217]",[]
1691,101,351,281,17,[],[]
32383,64,1822,1019,14,"[649, 689, 729, 769, 809, 849, 889, 929]",[]
15278,32,423,176,14,"[164, 170]",[]
3247,104,228,185,16,[],[]
22200,45,409,116,14,"[104, 110]",[]
36903,72,1870,620,20,[],[]
43549,84,3708,140,12,"[104, 115, 126]",[41]
15423,33,1305,167,13,"[149, 157]",[]
8243,2,578,191,15,[],[]
45601,88,776,113,12,"[87, 93]",[]
47482,91,61,129,12,"[107, 117]",[]
44451,86,1746,127,13,[],[]
29872,6,1424,191,15,"[173, 181]",[]
37626,73,486,222,14,[],[]
8719,20,476,209,12,"[185, 193]",[]
40792,8,1181,358,10,"[273, 281, 309, 317, 336, 346]",[185]
22194,45,40,154,12,"[118, 126]",[]
46308,9,1342,311,15,"[207, 217, 279, 289]",[105]
34009,67,2016,147,14,[],[]
26926,54,1348,118,14,[],[]
26749,53,808,150,12,"[56, 64, 126, 134]",[]
9707,22,578,251,13,"[233, 241]",[]
43380,84,2540,136,13,"[110, 117, 124]",[]
8840,20,743,201,12,"[92, 100, 134, 142, 178, 186]",[]
468,1,874,109,12,[],[]
44911,87,372,174,19,"[156, 164]",[]
38545,75,614,151,10,[],[]
5803,15,30,255,16,"[241, 247]",[]
5491,15,1190,209,15,"[195, 201]",[]
43333,84,1993,100,9,"[74, 81, 88]",[]
50402,97,2785,234,11,"[216, 224]",[]
10784,24,437,253,9,"[189, 197, 236, 244]",[]
2135,102,1362,370,13,"[269, 279, 311, 321, 344, 356]","[120, 184]"
16756,35,416,206,13,"[174, 181, 188]",[]
4593,13,1417,139,11,"[53, 61, 122, 130]",[]
6154,16,215,409,12,"[113, 119, 142, 149, 156, 181, 189, 197, 205, 232, 241, 250, 259, 268, 293, 303, 313, 323, 333, 343]",[]
26064,52,3951,114,11,[],[]
16534,35,1871,223,13,"[188, 195, 202]",[]
47879,92,151,258,12,"[240, 248]",[]
41762,81,1127,216,13,"[42, 59, 76]",[]
44370,86,1481,157,12,"[139, 145]",[]
50954,98,2749,96,11,[],[]
28797,57,91,309,17,"[293, 301]",[]
34784,69,101,265,14,[],[]
9475,22,124,179,10,"[157, 163]",[]
23616,48,27,281,20,[],[]
6229,16,407,98,11,"[31, 37, 67, 75]",[]
14655,31,1839,496,15,"[256, 279, 302, 325, 348, 371, 394]",[]
25176,50,2540,187,15,"[145, 151]",[]
44258,86,121,253,21,"[239, 245]",[]
40644,79,5836,161,14,[],[]
2310,102,528,274,12,[],"[89, 150]"
33842,67,1330,123,12,[],[]
40989,8,403,270,12,[],"[83, 133]"
4065,12,1268,123,15,[],[]
35049,69,358,449,17,[],[]
2641,103,25,202,14,"[114, 123, 132, 156, 165, 174]",[]
26262,52,5763,114,10,[],[]
37834,74,1173,233,13,"[84, 90, 103, 109]",[]
4873,13,642,135,11,"[56, 64, 116, 124]",[]
35295,7,1029,230,13,"[126, 134, 149, 155, 181, 189, 215, 221]",[]
49255,95,1276,151,11,[],[]
33307,66,106,168,12,"[146, 156]",[]
28903,58,1186,170,16,[],[]
3981,12,1020,208,15,"[194, 200]",[68]
5297,14,494,249,15,"[199, 214, 229]",[]
5892,15,603,201,13,"[187, 193]",[]
4589,13,141,129,12,[],[]
19375,40,1093,200,13,"[109, 115]",[]
50065,96,834,235,13,"[141, 149, 181, 189, 209, 220]",[]
49543,95,72,119,10,[],[]
40511,79,4202,164,11,"[95, 109]",[]
24520,5,251,279,16,[],[]
48431,93,2124,189,9,[],[]
46973,90,2427,130,11,"[57, 67]",[]
34955,69,1421,211,11,[],[]
39886,78,1429,53,10,[],[]
41534,80,571,277,19,"[265, 271]",[]
16474,35,1570,209,14,"[178, 185, 192]",[]
32863,65,130,145,13,[],[]
46549,9,659,200,13,"[121, 131, 179, 189]",[]
9275,21,405,263,14,[],[]
21274,43,703,162,13,[],[]
41993,81,2015,284,19,"[198, 212, 241, 255]",[]
34512,68,527,347,18,"[88, 96, 104, 112, 166, 174, 182, 190, 283, 291, 299, 307]",[]
47328,91,251,92,12,[],[]
6344,16,693,392,16,"[128, 134, 148, 155, 162, 178, 186, 194, 202, 220, 229, 238, 247, 256, 276, 286, 296, 306, 316, 326]",[]
8266,2,629,258,20,[],[]
40043,78,385,45,6,[],[]
10033,23,1240,227,14,"[105, 113, 165, 173, 204, 212]",[]
13621,3,2130,136,12,[],[]
26245,52,5612,198,9,"[147, 155, 181, 189]",[]
24847,50,1074,266,16,"[63, 69, 98, 104, 127, 133]",[]
38822,76,1323,408,12,"[365, 376, 387]",[]
20095,41,355,202,24,[],[]
8168,2,379,443,16,"[300, 309, 318, 401, 412]",[]
23702,48,599,276,23,[],[]
7382,18,874,343,13,[],[]
37463,73,1979,252,18,[],[]
34380,68,316,196,14,"[145, 155, 165, 175]",[]
34200,67,470,128,11,[],[]
39525,77,287,162,12,[],[]
3537,11,132,163,14,"[149, 155]",[]
13179,29,1978,164,12,"[150, 156]",[]
29711,59,714,260,18,[],[]
31532,62,2281,54,10,[],[]
39695,77,877,255,15,[],[]
23739,48,71,412,15,"[341, 353, 378, 390]",[]
20691,42,35,169,10,"[127, 135, 152, 160]",[]
2065,102,1212,324,13,"[183, 191, 214, 222, 272, 280, 303, 311]",[]
30585,60,284,182,14,"[132, 145, 158]",[]
19257,4,671,208,13,"[94, 104, 167, 177]",[]
668,10,1707,205,16,"[96, 102]",[]
26901,54,1256,122,13,[],[]
4066,12,1269,124,14,[],[]
46365,9,1551,259,13,"[187, 197, 238, 248]",[102]
49342,95,149,149,11,[],[]
32166,63,585,277,15,"[219, 229, 252, 264]",[]
21852,45,102,110,11,"[98, 104]",[]
26400,53,1377,156,11,"[98, 106, 132, 140]",[]
14607,31,1671,438,13,"[236, 259, 282, 305, 328, 351, 374]",[]
32299,64,1176,685,17,"[331, 369, 407, 445, 483, 521, 559, 597]",[173]
49828,96,261,226,14,"[132, 140, 158, 166, 188, 196, 211, 217]",[]
49310,95,1411,173,10,[],[]
19960,41,1186,365,27,[],[]
26298,52,746,188,11,"[126, 134, 157, 171]",[]
16607,35,2166,181,14,"[148, 155, 162]",[]
6451,16,964,265,15,"[94, 103, 112, 121, 130, 152, 160, 168, 176, 196, 203, 210, 224, 230]",[]
30376,60,139,171,13,"[134, 141, 148]",[]
25303,50,872,109,11,"[97, 103]",[]
35538,7,390,216,14,"[167, 177, 197, 205]",[]
6445,16,947,168,15,[],[]
11158,25,355,153,10,[],[]
3930,11,903,304,19,"[284, 290]",[]
9062,21,1564,368,15,"[161, 169, 205, 224, 243, 282, 301, 320]",[]
6827,17,70,236,15,[],[]
9348,21,712,280,13,"[235, 243, 260, 268]",[126]
26924,54,134,117,15,"[97, 103]",[]
49358,95,1533,171,10,"[110, 116, 138, 144, 157, 163]",[]
25736,51,840,297,17,"[199, 205, 260, 272]",[]
20479,42,1461,136,13,[],[]
16437,35,1397,281,14,"[241, 248, 255]",[]
11489,26,1220,87,12,[],[]
16287,34,449,223,14,"[80, 93, 106, 163, 176, 189]",[]
42687,82,919,182,14,[],[]
30924,61,1433,86,12,[],[]
37419,73,1757,249,13,"[161, 177, 193, 209]",[]
28640,57,3078,115,11,[],[]
13320,29,702,170,12,"[144, 150]",[]
46848,90,1840,227,12,"[213, 219]",[]
38119,74,515,328,11,"[85, 93, 125, 133, 150, 158]",[]
35183,69,81,593,13,[],[]
34669,68,798,148,16,[],[]
869,10,4,173,12,"[159, 165]",[]
26842,54,1079,154,16,"[48, 54]",[]
44032,85,2458,157,15,[],[]
44708,87,1040,120,13,"[106, 112]",[]
8677,20,4,194,10,"[144, 150]",[]
32737,64,576,356,28,[],[187]
30704,60,695,174,13,"[132, 145, 158]",[]
36932,72,1998,290,15,"[264, 271, 278]",[]
1520,101,1071,257,21,[],[153]
45294,88,1295,83,11,[],[]
43581,84,3916,188,10,"[137, 144, 151]",[]
40633,79,5711,325,19,"[305, 314]",[]
1547,101,1142,176,18,[],[]
13958,30,1419,104,14,[],[]
23435,48,1317,231,19,[],[]
8922,21,1,266,11,"[203, 211, 230, 240]",[]
51375,99,2201,293,12,"[175, 185, 206, 216, 237, 247, 268, 278]",[]
50517,97,3664,164,11,"[84, 92, 145, 153]",[]
12296,27,546,194,21,[],[]
4677,13,1684,99,11,[],[]
25885,52,1469,121,11,"[89, 95, 108, 114]",[]
17600,37,1866,240,13,"[223, 231]",[]
2977,104,100,175,9,"[155, 165]",[]
19870,41,102,287,30,[],[]
29331,59,1085,318,18,[],[]
30466,60,1692,220,15,"[159, 168, 177]",[]
9974,23,111,226,12,[],[]
1246,100,2288,159,13,"[127, 136, 145]",[]
49156,95,1020,146,11,[],[]
25138,50,2379,82,13,[],[]
20268,41,860,366,20,"[275, 285, 295, 305, 315, 325]",[]
427,1,717,159,15,"[64, 70]",[]
5864,15,482,224,13,"[210, 216]",[]
5854,15,453,206,12,"[192, 198]",[]
36329,71,1320,286,11,[],[]
30393,60,1437,139,12,"[97, 104, 111]",[]
30391,60,1429,155,13,"[68, 77, 86]",[]
5200,14,210,459,14,"[235, 254, 273, 312, 331, 350, 389, 408, 427]",[]
33975,67,1888,117,11,[],[]
3041,104,1188,162,14,"[141, 149]",[]
6592,17,1375,212,15,"[168, 174, 192, 198]",[]
7343,18,664,336,16,"[322, 328]",[]
46324,9,1386,314,14,"[242, 252, 291, 301]",[114]
30254,6,659,140,16,"[122, 128]",[]
32019,63,1874,212,11,[],[]
9712,22,585,251,15,"[233, 241]",[]
29756,59,892,270,16,[],[]
9902,22,956,138,11,"[124, 130]",[]
40194,78,884,211,20,[],[]
31597,62,2699,110,13,"[50, 58, 91, 99]",[]
5656,15,1993,218,13,"[204, 210]",[]
16952,36,1241,203,13,[],[]
35814,70,1080,216,17,"[204, 210]",[]
36756,71,946,215,12,[],[]
28207,56,493,84,10,"[70, 76]",[]
2402,102,850,326,14,"[234, 242, 270, 278, 306, 314]",[]
6978,18,1118,332,16,[],[]
7237,18,2170,316,16,"[304, 310]",[]
48944,94,254,227,14,"[181, 189, 207, 215]",[78]
14782,31,405,659,11,"[234, 257, 280, 303, 326, 349, 372, 425, 448, 471, 494, 517, 540, 563]",[]
823,10,2279,171,14,[],[]
19348,4,949,143,13,[],[]
34384,68,326,201,16,"[144, 154, 164, 174]",[]
29352,59,1144,336,18,"[322, 328]",[]
29286,58,97,204,19,[],[]
38219,74,915,179,14,[],[]
41182,8,899,323,13,[],"[131, 197]"
46117,89,776,226,15,"[200, 206]",[]
15532,33,1940,206,13,"[188, 196]",[]
41578,80,660,226,12,[],[]
35561,7,531,245,13,"[129, 137, 163, 171, 199, 207, 228, 234]",[]
38436,75,354,150,12,[],[]
25816,51,993,251,14,[],[]
15331,32,661,188,13,[],[]
4960,13,964,124,15,[],[]
36707,71,705,173,14,[],[]
40158,78,782,234,24,[],[]
39344,77,1313,312,15,[],[184]
4451,12,946,114,12,"[100, 106]",[]
22539,46,2351,269,14,[],[]
7283,18,434,330,13,[],[]
18043,38,150,181,15,"[169, 175]",[]
25829,52,1070,147,12,"[119, 127]",[]
16217,34,3113,195,15,"[90, 100, 110, 139, 149, 159]",[]
48353,93,1773,112,10,[],[]
36618,71,318,532,12,[],[]
50013,96,722,219,19,[],[]
6000,16,1093,253,12,"[72, 78, 97, 104, 111, 132, 140, 148, 156, 179, 188, 197, 206, 215]",[]
31736,62,569,177,17,"[157, 167]",[]
858,10,367,196,15,"[180, 188]",[]
24268,49,867,170,16,[],[]
11985,27,1373,286,17,"[114, 123, 132, 141, 150, 221, 228, 235, 250, 257]",[]
11279,25,563,173,14,[],[]
42282,82,1421,240,14,"[222, 230]",[]
23919,49,1182,154,14,"[140, 146]",[]
33967,67,1852,131,11,[],[]
9476,22,127,280,13,"[263, 269]",[]
38774,76,1120,197,10,"[171, 178, 185]",[]
9300,21,542,167,13,[],[]
4809,13,369,125,14,[],[]
34951,69,1413,218,13,[],[]
17159,36,369,308,14,[],[]
34489,68,49,179,14,"[128, 138, 148, 158]",[]
40871,8,1419,277,10,"[223, 231, 252, 264]",[19]
2611,103,177,211,13,"[119, 128, 137]",[]
50808,98,1842,273,16,[],[]
32744,64,642,402,26,[],[233]
34477,68,47,189,16,"[135, 146, 157, 168]",[]
22714,46,3249,366,15,"[120, 130, 181, 195, 254, 270, 325, 337]",[]
6385,16,776,166,11,[],[]
18628,39,2059,325,12,"[265, 275, 292, 298, 311, 317]",[]
28643,57,310,229,14,"[153, 163, 201, 211]",[]
48875,94,2156,193,13,"[143, 151, 170, 180]",[63]
15709,33,3011,124,12,[],[]
26787,53,917,186,12,"[148, 156, 171, 177]",[]
37402,73,1658,309,13,"[230, 244, 258, 272]",[]
23060,47,3047,89,10,[],[]
25996,52,2831,186,9,"[135, 143, 169, 177]",[]
43136,83,5322,320,18,"[306, 312]",[]
36327,71,1313,259,14,[],[]
37331,73,133,252,16,[],[]
23709,48,614,222,14,[],[]
21958,45,1762,110,12,"[95, 101]",[]
37862,74,1245,270,11,"[228, 236, 253, 261]",[]
15773,33,338,169,14,"[153, 161]",[]
3468,104,988,221,14,"[194, 207]",[]
48043,92,624,439,17,"[388, 398]","[31, 31]"
35224,69,895,355,15,"[265, 273, 318, 326]",[]
41606,80,741,403,19,"[389, 395]",[]
14802,31,525,478,13,"[276, 299, 322, 345, 368, 391, 414]",[]
14061,30,1932,147,16,"[133, 139]",[]
22685,46,3121,204,13,[],[]
28009,56,2091,97,11,"[79, 87]",[]
3405,104,78,223,14,"[197, 205]",[]
44729,87,1085,161,15,"[146, 153]",[]
39407,77,147,160,18,"[119, 126, 133]",[]
31083,61,451,70,10,[],[]
40696,79,766,121,13,[],[]
4796,13,309,105,11,[],[]
45018,87,626,230,14,"[216, 222]",[]
36584,71,2487,202,13,[],[]
47457,91,533,94,12,[],[]
19873,41,1033,309,35,[],[]
33809,67,115,137,12,[],[]
36434,71,1810,256,19,[],[]
31457,62,194,158,13,"[142, 150]",[]
32147,63,481,363,15,"[257, 267, 299, 309, 341, 351]",[]
40,1,1168,177,11,"[83, 93]",[]
10835,24,691,209,13,"[139, 149, 186, 196]",[]
30288,6,977,264,15,"[252, 258]",[]
26531,53,209,168,12,"[114, 122, 150, 158]",[]
7572,19,1882,184,16,[],[]
12580,28,1807,178,15,"[88, 94, 110, 116, 142, 148, 161, 167]",[]
16456,35,1481,236,13,[],[]
30872,61,1265,106,11,"[86, 95]",[]
49376,95,18,190,12,[],[]
13813,3,3299,177,13,[],[]
29608,59,229,282,17,[],[]
40115,78,632,542,20,[],[]
221,1,1919,131,13,[],[]
16303,34,514,167,14,"[78, 85, 92, 129, 136, 143]",[]
32538,64,2652,809,18,"[383, 430, 477, 524, 571, 618, 665, 712]",[]
29757,59,898,390,14,[],[]
4400,12,834,219,17,"[201, 209]",[]
39375,77,139,141,16,"[99, 106, 113]",[]
728,10,1955,155,13,"[143, 149]",[]
13321,29,71,123,10,"[105, 111]",[]
31254,61,899,105,11,"[79, 88]",[]
43514,84,3463,106,10,"[80, 87, 94]",[]
6681,17,253,386,16,[],[]
19842,40,850,186,16,"[174, 180]",[]
32436,64,2053,452,16,[],[202]
36713,71,718,188,13,[],[]
13445,3,1394,128,13,[],[]
6275,16,537,189,12,[],[]
23880,49,1105,194,16,"[158, 164, 181, 187]",[]
5946,15,889,180,15,"[166, 172]",[]
3004,104,1110,161,12,"[51, 57]",[]
41260,80,1101,703,18,"[691, 697]",[]
27477,55,1559,310,18,[],[]
1628,101,215,196,16,[],[]
35413,7,1205,299,18,[],[]
11477,26,1184,129,15,[],[]
12933,29,115,124,11,"[98, 104]",[]
27246,54,817,130,14,[],[]
18897,4,1125,131,15,[],[]
29915,6,1939,211,17,"[199, 205]",[]
25711,51,805,371,14,"[288, 296, 345, 355]",[]
8687,20,413,189,12,"[105, 113, 128, 134, 163, 171]",[]
43552,84,3744,163,9,"[109, 119, 140, 150]",[]
26430,53,1514,115,12,"[41, 47, 94, 100]",[]
5090,14,1313,248,14,"[177, 199, 221]",[73]
1341,100,257,297,14,"[144, 155, 166, 205, 216, 227]",[]
36316,71,1241,215,16,[],[]
39670,77,757,102,14,[],[]
8896,20,921,150,11,"[138, 144]",[]
4424,12,885,115,12,"[103, 109]",[]
46453,9,242,441,10,"[415, 423]",[]
29665,59,47,323,15,"[209, 215]",[]
51474,99,271,228,12,"[110, 120, 141, 151, 172, 182, 203, 213]",[]
17100,36,189,141,13,[],[85]
16061,34,217,144,14,"[46, 52, 71, 77, 91, 97, 118, 124]",[]
41768,81,1159,202,13,"[138, 150, 175, 187]",[]
4976,14,1030,185,13,[],[]
29385,59,1271,350,17,"[336, 342]",[]
29441,59,1468,257,19,[],[]
22203,45,422,187,15,"[173, 179]",[]
38424,75,333,143,9,[],[]
30362,60,1341,157,12,"[123, 130, 137]",[]
35139,69,638,328,18,"[307, 315]",[]
21236,43,60,145,13,"[113, 122, 131]",[]
21889,45,1318,95,14,"[71, 77]",[]
14428,31,113,605,15,"[182, 205, 228, 251, 274, 297, 320, 373, 396, 419, 442, 465, 488, 511]",[]
27848,56,1174,332,13,"[318, 324]",[]
